0 1.4000000000000000e+01 1.4807344663426184e+01 1.4807344663426184e+01 9.3246594695198951e+01 
1 1.4000000000000000e+01 1.4801329525678552e+01 1.4801329525678552e+01 4.0639171887879577e-02 
2 1.4000000000000000e+01 1.4801141980358947e+01 1.4801141980358947e+01 1.2671003349229437e-03 
3 1.4000000000000000e+01 1.4801136133158868e+01 1.4801136133158868e+01 3.9505076010470930e-05 
4 1.4000000000000000e+01 1.4801135950857853e+01 1.4801135950857853e+01 1.2316690778391148e-06 
